;genus;Latitude;Longitude;glc19SpId;Keep;code;eltoncode
11812;Cantharellus;43.08566;0.11567999999999999;5246;1.0;F_138;872
11813;Cantharellus;42.84178;1.35025;3916;1.0;F_138;872
11814;Cantharellus;43.17876;0.23401999999999998;4245;1.0;F_138;872
11815;Cantharellus;47.82748;-3.0871;2846;1.0;F_138;872
11817;Cantharellus;43.26207;-0.016309999999999998;4245;1.0;F_138;872
11818;Cantharellus;49.01018;-0.6236;2846;1.0;F_138;872
11819;Cantharellus;42.732440000000004;0.37727;4245;1.0;F_138;872
11820;Cantharellus;42.98531;-0.24709;4245;1.0;F_138;872
11821;Cantharellus;45.43073;5.75014;2846;1.0;F_138;872
11822;Cantharellus;45.43379;5.622330000000001;2846;1.0;F_138;872
11823;Cantharellus;45.3438;5.6180900000000005;2846;1.0;F_138;872
11824;Cantharellus;46.22676;6.309480000000001;2977;1.0;F_138;872
11825;Cantharellus;45.444590000000005;5.110930000000001;2846;1.0;F_138;872
11826;Cantharellus;45.07672;5.47844;2846;1.0;F_138;872
11828;Cantharellus;45.346709999999995;5.49046;3916;1.0;F_138;872
11829;Cantharellus;45.340740000000004;5.7457;2846;1.0;F_138;872
11830;Cantharellus;45.439479999999996;5.36665;2846;1.0;F_138;872
11831;Cantharellus;45.43671;5.49449;2846;1.0;F_138;872
11832;Cantharellus;45.596959999999996;6.27185;2846;1.0;F_138;872
11834;Cantharellus;45.25671;5.48644;3916;1.0;F_138;872
11835;Cantharellus;45.57649;6.9124300000000005;2977;1.0;F_138;872
11836;Cantharellus;45.25075;5.74127;2846;1.0;F_138;872
11840;Cantharellus;46.12482;6.69222;2846;1.0;F_138;872
11841;Cantharellus;45.166709999999995;5.48243;2846;1.0;F_138;872
11842;Cantharellus;45.523790000000005;5.626580000000001;2846;1.0;F_138;872
11843;Cantharellus;45.06759;5.859430000000001;2846;1.0;F_138;872
11844;Cantharellus;46.218920000000004;6.5687;3916;1.0;F_138;872
11848;Cantharellus;45.16381;5.60965;2846;1.0;F_138;872
11849;Cantharellus;45.26209;5.23156;2846;1.0;F_138;872
11850;Cantharellus;46.30472;6.70437;2977;1.0;F_138;872
11852;Cantharellus;45.5032;6.39449;2977;1.0;F_138;872
11853;Cantharellus;45.17208;5.22797;2977;1.0;F_138;872
11855;Cantharellus;46.39467;6.71047;2977;1.0;F_138;872
11856;Cantharellus;45.44211;5.23879;2977;1.0;F_138;872
11859;Cantharellus;45.4093;6.516719999999999;2846;1.0;F_138;872
11861;Cantharellus;45.25947;5.35901;2846;1.0;F_138;872
11864;Cantharellus;45.7095;5.37821;2846;1.0;F_138;872
11866;Cantharellus;45.33419;6.00088;2846;1.0;F_138;872
11867;Cantharellus;45.24072;6.1233900000000006;2846;1.0;F_138;872
11868;Cantharellus;45.77309;6.41108;2846;1.0;F_138;872
11872;Cantharellus;45.34948;5.36282;2977;1.0;F_138;872
11874;Cantharellus;46.31673;6.31492;2846;1.0;F_138;872
11876;Cantharellus;46.24067;5.79081;2846;1.0;F_138;872
11878;Cantharellus;45.40521;6.644419999999999;2846;1.0;F_138;872
11881;Cantharellus;45.15757;5.8640300000000005;2846;1.0;F_138;872
11882;Cantharellus;45.95302;6.42224;2846;1.0;F_138;872
11883;Cantharellus;45.49925;6.522419999999999;2846;1.0;F_138;872
11887;Cantharellus;45.61949;5.37434;3916;1.0;F_138;872
11898;Cantharellus;45.330690000000004;6.12844;2846;1.0;F_138;872
11908;Cantharellus;45.86688;6.28787;5246;1.0;F_138;872
11909;Cantharellus;45.59316;6.40001;5246;1.0;F_138;872
11917;Cantharellus;46.15954;5.39772;2846;1.0;F_138;872
11924;Cantharellus;45.86305;6.41665;2846;1.0;F_138;872
11931;Cantharellus;45.244209999999995;5.99603;2846;1.0;F_138;872
11944;Cantharellus;44.98672;5.47446;2846;1.0;F_138;872
11948;Cantharellus;46.120540000000005;6.82158;2846;1.0;F_138;872
11952;Cantharellus;44.98383;5.60126;2846;1.0;F_138;872
11958;Cantharellus;45.95685;6.29325;2846;1.0;F_138;872
11969;Cantharellus;46.30887;6.57457;3916;1.0;F_138;872
11984;Cantharellus;45.50699;6.26655;2846;1.0;F_138;872
11991;Cantharellus;46.21477;6.698289999999999;2846;1.0;F_138;872
12000;Cantharellus;45.24755;5.86866;2846;1.0;F_138;872
12005;Cantharellus;45.67917;6.53388;2977;1.0;F_138;872
12007;Cantharellus;45.68312;6.40554;2977;1.0;F_138;872
12045;Cantharellus;45.76913;6.53964;2846;1.0;F_138;872
12110;Cantharellus;45.712140000000005;5.2497300000000005;2846;1.0;F_138;872
12113;Cantharellus;46.312870000000004;6.44476;2846;1.0;F_138;872
12133;Cantharellus;44.89673;5.47049;4467;1.0;F_138;872
12134;Cantharellus;48.71009;-3.46277;2846;1.0;F_138;872
12135;Cantharellus;48.79229;-3.6095599999999997;2846;1.0;F_138;872
12136;Cantharellus;48.49477;-2.3503700000000003;2846;1.0;F_138;872
12139;Cantharellus;48.52339;-3.57559;2977;1.0;F_138;872
12146;Cantharellus;48.53079;-3.4406199999999996;2846;1.0;F_138;872
12149;Cantharellus;48.602129999999995;-1.9536099999999998;2846;1.0;F_138;872
12150;Cantharellus;48.79973;-3.4739;2846;1.0;F_138;872
12160;Cantharellus;48.372690000000006;-3.0148599999999997;2846;1.0;F_138;872
12169;Cantharellus;48.702659999999995;-3.5982;2846;1.0;F_138;872
12192;Cantharellus;48.43434;2.5268200000000003;2846;1.0;F_138;872
12194;Cantharellus;49.60087;3.89874;2846;1.0;F_138;872
12195;Cantharellus;48.43372;2.39163;2846;1.0;F_138;872
12196;Cantharellus;48.42325;4.689690000000001;2846;1.0;F_138;872
12197;Cantharellus;47.24946;4.91728;4245;1.0;F_138;872
12201;Cantharellus;48.094120000000004;7.0987100000000005;2977;1.0;F_138;872
12211;Cantharellus;47.944153;6.987716000000001;2846;1.0;F_138;872
12212;Cantharellus;47.916290000000004;7.003464999999999;2846;1.0;F_138;872
12213;Cantharellus;47.86594;6.9647440000000005;2846;1.0;F_138;872
12214;Cantharellus;47.833490000000005;6.81093;2846;1.0;F_138;872
12215;Cantharellus;45.1943;2.93633;2846;1.0;F_138;872
12217;Cantharellus;49.18122;-0.9101799999999999;2846;1.0;F_138;872
12219;Cantharellus;48.11157;6.561960000000001;2846;1.0;F_138;872
12220;Cantharellus;48.28289;6.84345;2846;1.0;F_138;872
12222;Cantharellus;48.09871;6.96455;2846;1.0;F_138;872
12228;Cantharellus;48.45815;6.9917;2977;1.0;F_138;872
12230;Cantharellus;48.10315;6.83038;2846;1.0;F_138;872
12238;Cantharellus;47.74359;6.80449;2846;1.0;F_138;872
12239;Cantharellus;45.1943;2.93633;2846;1.0;F_138;872
12241;Cantharellus;48.09871;6.96455;4467;1.0;F_138;872
12242;Ramaria;42.720055;2.158974;2847;1.0;F_178;912
12243;Ramaria;43.555;-1.496;3039;1.0;F_178;912
12244;Ramaria;43.599;-1.47;3039;1.0;F_178;912
12245;Ramaria;43.626;-1.444;3093;1.0;F_178;912
12247;Ramaria;43.85;-1.389;3039;1.0;F_178;912
12248;Ramaria;43.077241;-0.560494;3039;1.0;F_178;912
12249;Ramaria;49.46;6.09;3320;1.0;F_178;912
12250;Ramaria;42.8223;0.37321;3039;1.0;F_178;912
12251;Ramaria;42.98155;-0.36948;3039;1.0;F_178;912
12252;Ramaria;42.98894;-0.12469;4017;1.0;F_178;912
12253;Ramaria;42.99243;-0.00227;3039;1.0;F_178;912
12254;Ramaria;44.11399;2.93754;4144;1.0;F_178;912
12255;Ramaria;44.02313;3.43655;4144;1.0;F_178;912
12257;Ramaria;43.93356;3.31133;4359;1.0;F_178;912
12258;Ramaria;42.98531;-0.24709;4361;1.0;F_178;912
12259;Ramaria;44.29315;2.56137;4359;1.0;F_178;912
12260;Ramaria;43.07881;-0.12954;4370;1.0;F_178;912
12261;Ramaria;44.02384;3.1871;2847;1.0;F_178;912
12262;Ramaria;42.92305;0.85834;4405;1.0;F_178;912
12263;Ramaria;43.01965;1.22259;4405;1.0;F_178;912
12264;Ramaria;43.17876;0.23402;4342;1.0;F_178;912
12265;Ramaria;42.74994;1.23083;4359;1.0;F_178;912
12266;Ramaria;44.65409;2.93694;4144;1.0;F_178;912
12268;Ramaria;44.38402;2.93724;4342;1.0;F_178;912
12269;Ramaria;44.65265;2.43244;4342;1.0;F_178;912
12270;Ramaria;43.75401;2.93793;4342;1.0;F_178;912
12273;Ramaria;44.47261;2.43425;4342;1.0;F_178;912
12275;Ramaria;44.11185;2.31291;4342;1.0;F_178;912
12276;Ramaria;43.08887;0.23832;4144;1.0;F_178;912
12277;Ramaria;42.99578;0.12016;4342;1.0;F_178;912
12278;Ramaria;42.93169;1.3477;2847;1.0;F_178;912
12279;Ramaria;44.28886;1.9348;4144;1.0;F_178;912
12281;Ramaria;42.84818;1.83898;2847;1.0;F_178;912
12283;Ramaria;42.81924;0.25113;4361;1.0;F_178;912
12284;Ramaria;44.56263;2.43335;4342;1.0;F_178;912
12285;Ramaria;44.4739;2.81141;4359;1.0;F_178;912
12286;Ramaria;42.84178;1.35025;4359;1.0;F_178;912
12287;Ramaria;44.38388;2.81171;2847;1.0;F_178;912
12289;Ramaria;43.93257;2.4396;4806;1.0;F_178;912
12290;Ramaria;43.26866;0.22971;4342;1.0;F_178;912
12291;Ramaria;42.72938;0.25538;4342;1.0;F_178;912
12296;Ramaria;43.84385;3.18651;2847;1.0;F_178;912
12297;Ramaria;42.83775;1.10593;4577;1.0;F_178;912
12299;Ramaria;43.10746;1.0971;4405;1.0;F_178;912
12303;Ramaria;42.9335;1.47006;2847;1.0;F_178;912
12311;Ramaria;44.38402;3.06276;4144;1.0;F_178;912
12313;Ramaria;42.91218;0.36914;4342;1.0;F_178;912
12314;Ramaria;48.29659;-4.35941;4405;1.0;F_178;912
12316;Ramaria;42.9151;0.49142;4144;1.0;F_178;912
12317;Ramaria;44.11256;2.43783;2847;1.0;F_178;912
12325;Ramaria;42.92764;1.103;4359;1.0;F_178;912
12326;Ramaria;44.5632;2.55927;4144;1.0;F_178;912
12329;Ramaria;47.56802;-0.65884;5126;1.0;F_178;912
12330;Ramaria;42.84679;1.71679;4806;1.0;F_178;912
12349;Ramaria;48.53079;-3.44062;4144;1.0;F_178;912
12353;Ramaria;44.20385;3.18769;4359;1.0;F_178;912
12355;Ramaria;42.90911;0.24687;4361;1.0;F_178;912
12358;Ramaria;43.02509;1.59024;5285;1.0;F_178;912
12361;Ramaria;42.67073;2.08621;4361;1.0;F_178;912
12362;Ramaria;47.82748;-3.0871;3039;1.0;F_178;912
12364;Ramaria;44.20399;2.93744;4359;1.0;F_178;912
12368;Ramaria;48.53805;-3.30561;3039;1.0;F_178;912
12371;Ramaria;43.11795;1.83357;4359;1.0;F_178;912
12373;Ramaria;44.11399;3.06246;4806;1.0;F_178;912
12380;Ramaria;49.18122;-0.91018;3039;1.0;F_178;912
12385;Ramaria;44.47404;2.93714;4342;1.0;F_178;912
12387;Ramaria;49.01018;-0.6236;3039;1.0;F_178;912
12388;Ramaria;42.91789;0.61372;4144;1.0;F_178;912
12389;Ramaria;48.11555;-0.42771;4144;1.0;F_178;912
12394;Ramaria;48.79229;-3.60956;3039;1.0;F_178;912
12396;Ramaria;44.38402;2.93724;4144;1.0;F_178;912
12397;Ramaria;42.83775;1.1059299999999999;4405;1.0;F_178;912
12398;Ramaria;44.56263;2.43335;2847;1.0;F_178;912
12399;Ramaria;44.11185;2.31291;5178;1.0;F_178;912
12400;Ramaria;42.9367;1.7148;5285;1.0;F_178;912
12401;Ramaria;48.79973;-3.4739;3039;1.0;F_178;912
12402;Ramaria;48.29659;-4.35941;3039;1.0;F_178;912
12403;Ramaria;42.92305;0.85834;4144;1.0;F_178;912
12404;Ramaria;42.67073;2.08621;4361;1.0;F_178;912
12405;Ramaria;44.56392;2.8111099999999998;4144;1.0;F_178;912
12407;Ramaria;44.2;2.0616;2847;1.0;F_178;912
12408;Ramaria;44.02384;3.1871;4342;1.0;F_178;912
12410;Ramaria;44.02313;3.43655;4359;1.0;F_178;912
12411;Ramaria;43.107459999999996;1.0971;4640;1.0;F_178;912
12413;Ramaria;42.732440000000004;0.37727;4342;1.0;F_178;912
12414;Ramaria;45.07382;5.60545;4359;1.0;F_178;912
12415;Ramaria;44.89948;5.34387;3093;1.0;F_178;912
12416;Ramaria;45.16381;5.60965;4359;1.0;F_178;912
12417;Ramaria;45.166709999999995;5.48243;4359;1.0;F_178;912
12418;Ramaria;45.2538;5.61386;3093;1.0;F_178;912
12419;Ramaria;45.07672;5.47844;3093;1.0;F_178;912
12437;Ramaria;48.53079;-3.4406199999999996;3039;1.0;F_178;912
12439;Ramaria;48.52339;-3.57559;4144;1.0;F_178;912
12440;Ramaria;48.79229;-3.6095599999999997;3039;1.0;F_178;912
12441;Ramaria;48.702659999999995;-3.5982;3039;1.0;F_178;912
12443;Ramaria;48.56552;-2.7652099999999997;5729;1.0;F_178;912
12446;Ramaria;48.71009;-3.46277;3039;1.0;F_178;912
12447;Ramaria;48.53805;-3.3056099999999997;3039;1.0;F_178;912
12448;Ramaria;48.482279999999996;-2.62038;3039;1.0;F_178;912
12451;Ramaria;48.392540000000004;-2.61078;3039;1.0;F_178;912
12455;Ramaria;48.82796;-2.93087;4405;1.0;F_178;912
12459;Ramaria;48.578340000000004;-2.4948;3039;1.0;F_178;912
12474;Ramaria;48.435109999999995;2.7972099999999998;3039;1.0;F_178;912
12475;Ramaria;48.42325;4.689690000000001;4144;1.0;F_178;912
12476;Ramaria;47.24946;4.91728;3093;1.0;F_178;912
12477;Ramaria;48.094120000000004;7.0987100000000005;2847;1.0;F_178;912
12483;Ramaria;47.04377;6.09596;3039;1.0;F_178;912
12484;Ramaria;46.724940000000004;2.8036;5729;1.0;F_178;912
12485;Ramaria;47.98109;1.99469;3039;1.0;F_178;912
12487;Ramaria;45.7095;5.37821;4342;1.0;F_178;912
12488;Ramaria;48.423711;2.672114;3039;1.0;F_178;912
12489;Ramaria;48.423504;2.672269;3039;1.0;F_178;912
12490;Ramaria;48.42396;2.672098;3039;1.0;F_178;912
12491;Ramaria;48.411541;2.637954;3039;1.0;F_178;912
12493;Ramaria;48.411654999999996;2.637954;3039;1.0;F_178;912
12496;Ramaria;48.411485;2.637336;3039;1.0;F_178;912
12497;Ramaria;48.423959;2.65924;3039;1.0;F_178;912
12500;Ramaria;48.423732;2.658553;3039;1.0;F_178;912
12501;Ramaria;48.423903;2.6585360000000002;3039;1.0;F_178;912
12502;Ramaria;48.424017;2.6587080000000003;3039;1.0;F_178;912
12504;Ramaria;47.78711;5.07024;3039;1.0;F_178;912
12505;Ramaria;49.18122;-0.9101799999999999;3039;1.0;F_178;912
12507;Ramaria;48.06985;4.14127;3039;1.0;F_178;912
12509;Ramaria;41.68479;9.1764;6529;1.0;F_178;912
12510;Ramaria;48.79274;2.25132;3039;1.0;F_178;912
12511;Ramaria;47.833490000000005;6.81093;6558;1.0;F_178;912
12513;Ramaria;46.6346;2.6732;3039;1.0;F_178;912
12518;Ramaria;42.49801;9.14072;3039;1.0;F_178;912
12521;Ramaria;48.65082;6.5986899999999995;3039;1.0;F_178;912
12522;Ramaria;47.0672;5.0426;6609;1.0;F_178;912
12528;Clitocybe;42.374319;9.289524;2849;0.5;F_38;772
12529;Clitocybe;43.432447;-1.152801;2849;0.5;F_38;772
12530;Clitocybe;43.546;-1.508;2995;0.5;F_38;772
12532;Clitocybe;43.555;-1.496;3055;0.5;F_38;772
12533;Clitocybe;43.626;-1.457;3083;0.5;F_38;772
12534;Clitocybe;43.599;-1.457;2849;0.5;F_38;772
12535;Clitocybe;43.626;-1.444;2849;0.5;F_38;772
12536;Clitocybe;43.59;-1.408;3149;0.5;F_38;772
12537;Clitocybe;43.85;-1.389;3166;0.5;F_38;772
12538;Clitocybe;43.85;-1.376;3176;0.5;F_38;772
12539;Clitocybe;43.903;-1.313;2849;0.5;F_38;772
12540;Clitocybe;44.164;-1.293;3083;0.5;F_38;772
12542;Clitocybe;43.372;-1.278;3083;0.5;F_38;772
12543;Clitocybe;42.878582;-0.433996;3083;0.5;F_38;772
12544;Clitocybe;44.40743;6.83158;3428;0.5;F_38;772
12545;Clitocybe;44.774832;-0.630118;2849;0.5;F_38;772
12546;Clitocybe;45.06759;5.85943;2849;0.5;F_38;772
12551;Clitocybe;42.98894;-0.12469;3706;0.5;F_38;772
12552;Clitocybe;42.90256;0.00238;2849;0.5;F_38;772
12553;Clitocybe;42.91218;0.36914;3674;0.5;F_38;772
12554;Clitocybe;42.8878;-0.48644;3674;0.5;F_38;772
12556;Clitocybe;42.88376;-0.6086;3746;0.5;F_38;772
12557;Clitocybe;42.98155;-0.36948;3674;0.5;F_38;772
12558;Clitocybe;43.06749;-0.49727;2849;0.5;F_38;772
12561;Clitocybe;43.06344;-0.61981;3825;0.5;F_38;772
12567;Clitocybe;42.8223;0.37321;2995;0.5;F_38;772
12577;Clitocybe;42.98531;-0.24709;3809;0.5;F_38;772
12580;Clitocybe;46.37657;-1.23031;4096;0.5;F_38;772
12583;Clitocybe;49.29135;-0.23064;3809;0.5;F_38;772
12584;Clitocybe;48.56497;-0.45712;2849;0.5;F_38;772
12586;Clitocybe;44.11256;2.43783;4404;0.5;F_38;772
12587;Clitocybe;43.07881;-0.12954;3176;0.5;F_38;772
12588;Clitocybe;43.26207;-0.01631;4427;0.5;F_38;772
12589;Clitocybe;43.08887;0.23832;3055;0.5;F_38;772
12590;Clitocybe;43.18758;0.60257;4475;0.5;F_38;772
12591;Clitocybe;44.38402;2.93724;3055;0.5;F_38;772
12592;Clitocybe;43.84385;2.81349;4572;0.5;F_38;772
12593;Clitocybe;42.93169;1.3477;4475;0.5;F_38;772
12594;Clitocybe;49.01018;-0.6236;3674;0.5;F_38;772
12595;Clitocybe;47.22716;0.02574;2849;0.5;F_38;772
12596;Clitocybe;42.90911;0.24687;3055;0.5;F_38;772
12597;Clitocybe;48.932;-0.20831;4651;0.5;F_38;772
12600;Clitocybe;42.9335;1.47006;4404;0.5;F_38;772
12602;Clitocybe;48.87701;-1.84317;4096;0.5;F_38;772
12603;Clitocybe;47.51475;5.19261;4710;0.5;F_38;772
12604;Clitocybe;44.29315;2.56137;4404;0.5;F_38;772
12606;Clitocybe;43.11795;1.83357;4769;0.5;F_38;772
12608;Clitocybe;43.02509;1.59024;4804;0.5;F_38;772
12610;Clitocybe;48.29659;-4.35941;4658;0.5;F_38;772
12611;Clitocybe;43.62167;-0.03523;3055;0.5;F_38;772
12615;Clitocybe;47.82748;-3.0871;4651;0.5;F_38;772
12616;Clitocybe;44.11185;2.31291;4404;0.5;F_38;772
12619;Clitocybe;44.20385;3.18769;3055;0.5;F_38;772
12620;Clitocybe;49.60033;-1.77297;4096;0.5;F_38;772
12622;Clitocybe;43.01965;1.22259;3176;0.5;F_38;772
12623;Clitocybe;43.08566;0.11568;3055;0.5;F_38;772
12627;Clitocybe;48.79229;-3.60956;3746;0.5;F_38;772
12630;Clitocybe;48.53805;-3.30561;4651;0.5;F_38;772
12631;Clitocybe;48.79973;-3.4739;3746;0.5;F_38;772
12632;Clitocybe;48.11555;-0.42771;3809;0.5;F_38;772
12638;Clitocybe;47.84583;-0.41031;3674;0.5;F_38;772
12643;Clitocybe;44.38388;2.81171;4710;0.5;F_38;772
12645;Clitocybe;42.99578;0.12016;3055;0.5;F_38;772
12646;Clitocybe;48.02565;-0.42189;5128;0.5;F_38;772
12647;Clitocybe;42.84679;1.71679;5140;0.5;F_38;772
12648;Clitocybe;42.84818;1.83898;5140;0.5;F_38;772
12654;Clitocybe;48.21296;-0.16456;2849;0.5;F_38;772
12657;Clitocybe;42.73813;0.62109;3055;0.5;F_38;772
12661;Clitocybe;44.02384;3.1871;4848;0.5;F_38;772
12664;Clitocybe;42.99899;0.2426;5235;0.5;F_38;772
12669;Clitocybe;47.99272;-3.37508;3674;0.5;F_38;772
12671;Clitocybe;48.37707;-0.71513;3674;0.5;F_38;772
12672;Clitocybe;48.11157;-0.56196;4096;0.5;F_38;772
12673;Clitocybe;43.93384;2.8132;4572;0.5;F_38;772
12674;Clitocybe;44.02356;3.31183;4475;0.5;F_38;772
12682;Clitocybe;42.82801;0.61741;3055;0.5;F_38;772
12683;Clitocybe;44.75327;-1.23469;4096;0.5;F_38;772
12689;Clitocybe;43.93356;3.31133;4848;0.5;F_38;772
12695;Clitocybe;43.00206;0.36506;3055;0.5;F_38;772
12696;Clitocybe;49.24677;-1.60273;4848;0.5;F_38;772
12699;Clitocybe;49.18122;-0.9101799999999999;2849;0.5;F_38;772
12700;Clitocybe;47.22716;0.02574;3674;0.5;F_38;772
12701;Clitocybe;49.29135;-0.23064;3809;0.5;F_38;772
12703;Clitocybe;48.57609;-0.05083;3809;0.5;F_38;772
12704;Clitocybe;48.53805;-3.3056099999999997;3674;0.5;F_38;772
12705;Clitocybe;43.93257;2.4396;3055;0.5;F_38;772
12707;Clitocybe;43.08887;0.23831999999999998;5235;0.5;F_38;772
12708;Clitocybe;48.29659;-4.35941;4651;0.5;F_38;772
12710;Clitocybe;45.30668;6.89347;5461;0.5;F_38;772
12711;Clitocybe;46.40283;6.45043;3055;0.5;F_38;772
12712;Clitocybe;45.06759;5.859430000000001;3055;0.5;F_38;772
12713;Clitocybe;45.97378;5.64806;5462;0.5;F_38;772
12714;Clitocybe;44.98672;5.47446;5462;0.5;F_38;772
12715;Clitocybe;45.3438;5.6180900000000005;3809;0.5;F_38;772
12716;Clitocybe;45.21675;6.8871899999999995;5461;0.5;F_38;772
12718;Clitocybe;45.40099;6.7721100000000005;5487;0.5;F_38;772
12719;Clitocybe;46.30887;6.57457;3809;0.5;F_38;772
12720;Clitocybe;45.15757;5.8640300000000005;3809;0.5;F_38;772
12722;Clitocybe;44.80386;5.59293;5487;0.5;F_38;772
12727;Clitocybe;46.06378;5.6523900000000005;3055;0.5;F_38;772
12733;Clitocybe;45.4093;6.516719999999999;5462;0.5;F_38;772
12735;Clitocybe;46.06673;5.5231;3055;0.5;F_38;772
12736;Clitocybe;46.39883;6.58046;3055;0.5;F_38;772
12740;Clitocybe;45.43379;5.622330000000001;3809;0.5;F_38;772
12741;Clitocybe;45.16381;5.60965;3055;0.5;F_38;772
12742;Clitocybe;45.3921;7.027410000000001;5487;0.5;F_38;772
12744;Clitocybe;45.166709999999995;5.48243;3055;0.5;F_38;772
12746;Clitocybe;46.24067;5.79081;3055;0.5;F_38;772
12747;Clitocybe;45.07672;5.47844;3055;0.5;F_38;772
12751;Clitocybe;46.07219;5.264469999999999;5540;0.5;F_38;772
12755;Clitocybe;45.79672;5.510759999999999;5555;0.5;F_38;772
12765;Clitocybe;45.43073;5.75014;3055;0.5;F_38;772
12766;Clitocybe;45.24072;6.1233900000000006;3055;0.5;F_38;772
12768;Clitocybe;45.169470000000004;5.35521;3706;0.5;F_38;772
12779;Clitocybe;45.40521;6.644419999999999;5487;0.5;F_38;772
12784;Clitocybe;45.57649;6.9124300000000005;5462;0.5;F_38;772
12790;Clitocybe;46.156729999999996;5.52724;5462;0.5;F_38;772
12792;Clitocybe;45.2538;5.61386;5462;0.5;F_38;772
12793;Clitocybe;45.244209999999995;5.99603;3055;0.5;F_38;772
12797;Clitocybe;46.06953;5.39379;3055;0.5;F_38;772
12808;Clitocybe;44.71085;5.71497;3746;0.5;F_38;772
12812;Clitocybe;45.31527;6.63853;5461;0.5;F_38;772
12839;Clitocybe;45.95685;6.29325;5235;0.5;F_38;772
12851;Clitocybe;48.49477;-2.3503700000000003;2849;0.5;F_38;772
12852;Clitocybe;48.79973;-3.4739;3674;0.5;F_38;772
12857;Clitocybe;48.71009;-3.46277;3674;0.5;F_38;772
12859;Clitocybe;48.702659999999995;-3.5982;3746;0.5;F_38;772
12860;Clitocybe;48.53079;-3.4406199999999996;3674;0.5;F_38;772
12864;Clitocybe;48.79229;-3.6095599999999997;4096;0.5;F_38;772
12865;Clitocybe;48.73146;-3.05625;3825;0.5;F_38;772
12899;Clitocybe;48.52339;-3.57559;3825;0.5;F_38;772
12923;Clitocybe;48.482279999999996;-2.62038;4848;0.5;F_38;772
12947;Clitocybe;48.67426;-2.36876;4848;0.5;F_38;772
12980;Clitocybe;48.372690000000006;-3.0148599999999997;4848;0.5;F_38;772
12996;Clitocybe;48.889359999999996;-3.48507;4475;0.5;F_38;772
12997;Clitocybe;48.3091;-2.46667;3674;0.5;F_38;772
13022;Clitocybe;48.18636;-3.12855;3746;0.5;F_38;772
13139;Clitocybe;48.82114;-3.06668;5140;0.5;F_38;772
13150;Clitocybe;48.46918;-2.89026;5048;0.5;F_38;772
13152;Clitocybe;48.43434;2.5268200000000003;3674;0.5;F_38;772
13153;Clitocybe;49.15381;2.52025;4651;0.5;F_38;772
13155;Clitocybe;49.603229999999996;3.48395;3149;0.5;F_38;772
13158;Clitocybe;49.60087;3.89874;2849;0.5;F_38;772
13166;Clitocybe;49.87135;2.2355;3674;0.5;F_38;772
13167;Clitocybe;49.05627;1.56339;3746;0.5;F_38;772
13168;Clitocybe;46.69956;0.57844;2849;0.5;F_38;772
13185;Clitocybe;46.77028;6.21149;3674;0.5;F_38;772
13187;Clitocybe;48.525220000000004;2.93229;3149;0.5;F_38;772
13188;Clitocybe;44.10908;7.56203;3674;0.5;F_38;772
13190;Clitocybe;44.11421;7.437310000000001;3809;0.5;F_38;772
13200;Clitocybe;47.24946;4.91728;2849;0.5;F_38;772
13202;Clitocybe;48.094120000000004;7.0987100000000005;6116;0.5;F_38;772
13209;Clitocybe;45.7095;5.37821;3674;0.5;F_38;772
13227;Clitocybe;47.933029;6.993502;6350;0.5;F_38;772
13228;Clitocybe;47.954971;6.977005999999999;4658;0.5;F_38;772
13229;Clitocybe;47.812199;7.138311999999999;6350;0.5;F_38;772
13230;Clitocybe;51.038540000000005;2.20688;2849;0.5;F_38;772
13236;Clitocybe;42.588035;9.304647000000001;3149;0.5;F_38;772
13237;Clitocybe;49.001236;8.067893;3083;0.5;F_38;772
13238;Clitocybe;43.184779999999996;5.52029;3746;0.5;F_38;772
13239;Clitocybe;47.833490000000005;6.81093;5235;0.5;F_38;772
13241;Clitocybe;48.79274;2.25132;2849;0.5;F_38;772
13242;Clitocybe;45.1943;2.93633;2849;0.5;F_38;772
13244;Clitocybe;48.74857;6.33315;3674;0.5;F_38;772
13247;Clitocybe;47.31712;5.97925;2849;0.5;F_38;772
13255;Clitocybe;41.67771;9.295819999999999;5993;0.5;F_38;772
13256;Clitocybe;46.6346;2.6732;2849;0.5;F_38;772
13264;Clitocybe;44.17961;5.31418;3674;0.5;F_38;772
13268;Clitocybe;48.28289;6.84345;2849;0.5;F_38;772
13269;Clitocybe;48.61085;1.9826099999999998;2849;0.5;F_38;772
13273;Clitocybe;48.10315;6.83038;5048;0.5;F_38;772
13276;Clitocybe;43.27469;5.52422;5650;0.5;F_38;772
13286;Clitocybe;44.18218;5.18915;3149;0.5;F_38;772
13287;Clitocybe;48.79274;2.25132;4651;0.5;F_38;772
13289;Clitocybe;44.17961;5.31418;3674;0.5;F_38;772
13290;Clitocybe;45.1943;2.93633;3149;0.5;F_38;772
13291;Suillus;42.743813;2.163577;2856;1.0;F_186;920
13292;Suillus;43.323;-1.711;2898;1.0;F_186;920
13293;Suillus;43.546;-1.508;2898;1.0;F_186;920
13294;Suillus;43.555;-1.496;2856;1.0;F_186;920
13296;Suillus;43.528;-1.484;2898;1.0;F_186;920
13297;Suillus;43.599;-1.457;2856;1.0;F_186;920
13299;Suillus;43.626;-1.444;2856;1.0;F_186;920
13300;Suillus;43.716;-1.43;2856;1.0;F_186;920
13301;Suillus;43.85;-1.389;2856;1.0;F_186;920
13302;Suillus;43.85;-1.376;3054;1.0;F_186;920
