;genus;Latitude;Longitude;glc19SpId;code;eltoncode
6805;Vipera;44.37458;1.55663;29844;R_30;1052
6806;Vipera;46.33377;0.33451;29844;R_30;1052
6807;Vipera;42.93517;1.5924200000000002;29844;R_30;1052
6808;Vipera;45.86305;6.41665;29844;R_30;1052
6809;Vipera;48.43874;-1.5318399999999999;29859;R_30;1052
6810;Vipera;46.15378;0.34326;29844;R_30;1052
6811;Vipera;46.84438;-0.74129;29844;R_30;1052
6812;Vipera;42.92541;0.9806600000000001;29844;R_30;1052
6813;Vipera;48.44113;-3.42961;29859;R_30;1052
6814;Vipera;48.77135;0.61849;29859;R_30;1052
6815;Vipera;42.39996;1.9691599999999998;29844;R_30;1052
6816;Vipera;46.53518;1.49939;29844;R_30;1052
6817;Vipera;47.50354;0.27623000000000003;29844;R_30;1052
6818;Vipera;45.18907;1.91762;29844;R_30;1052
6819;Vipera;43.679359999999996;-1.03114;29844;R_30;1052
6820;Vipera;46.44515;1.50187;29844;R_30;1052
6821;Vipera;48.6284;-1.27646;29859;R_30;1052
6822;Vipera;47.5935;0.27164;29844;R_30;1052
6823;Vipera;47.789390000000004;1.0632700000000002;29844;R_30;1052
6824;Vipera;46.71524;1.49442;29844;R_30;1052
6825;Vipera;48.51504;1.44279;29859;R_30;1052
6826;Vipera;45.61949;5.37434;29844;R_30;1052
6827;Vipera;42.75188;1.3528;29844;R_30;1052
6828;Vipera;48.931999999999995;-0.20831;29859;R_30;1052
6829;Vipera;48.9775;-1.57885;29859;R_30;1052
6830;Vipera;42.91789;0.6137199999999999;29844;R_30;1052
6831;Vipera;42.99899;0.2426;29844;R_30;1052
6832;Vipera;46.349340000000005;1.1143;29844;R_30;1052
6833;Vipera;47.19055;-1.16208;29844;R_30;1052
6834;Vipera;47.58698;0.0057;29859;R_30;1052
6835;Vipera;49.66095;0.16165;29859;R_30;1052
6836;Vipera;45.79672;5.510759999999999;29844;R_30;1052
6837;Vipera;48.10041;-4.60192;29859;R_30;1052
6838;Vipera;46.41738;0.06987;29844;R_30;1052
6839;Vipera;42.91218;0.36914;29844;R_30;1052
6840;Vipera;45.75636;-0.92517;29844;R_30;1052
6841;Vipera;49.76952;1.1271;29859;R_30;1052
6842;Vipera;46.625209999999996;1.49691;29844;R_30;1052
6843;Vipera;45.706720000000004;5.50667;29844;R_30;1052
6844;Vipera;45.99323;1.38495;29844;R_30;1052
6845;Vipera;47.26553;-1.56525;29844;R_30;1052
6846;Vipera;47.568020000000004;6.65884;29844;R_30;1052
6847;Vipera;46.02617;-0.94444;29844;R_30;1052
6848;Vipera;47.39997;6.249230000000001;29844;R_30;1052
6849;Vipera;45.712140000000005;5.2497300000000005;29844;R_30;1052
6850;Vipera;48.4862;-0.045610000000000005;29859;R_30;1052
6851;Vipera;44.28615;1.6842099999999998;29844;R_30;1052
6852;Vipera;42.577090000000005;1.72272;29844;R_30;1052
6853;Vipera;43.258559999999996;-0.1393;29844;R_30;1052
6854;Vipera;46.5334;1.36894;29844;R_30;1052
6855;Vipera;46.713440000000006;1.36353;29844;R_30;1052
6856;Vipera;47.07351;1.35261;29844;R_30;1052
6857;Vipera;46.53682;1.62985;29844;R_30;1052
6858;Vipera;46.62342;1.36624;29844;R_30;1052
6859;Vipera;44.64618;1.6758;29844;R_30;1052
6860;Vipera;46.99589;-1.54244;29844;R_30;1052
6861;Vipera;44.37615;1.68212;29844;R_30;1052
6862;Vipera;47.343540000000004;1.3443200000000002;29844;R_30;1052
6863;Vipera;46.89348;1.35809;29844;R_30;1052
6864;Vipera;43.20145;1.33998;29844;R_30;1052
6865;Vipera;45.72651;1.64993;29844;R_30;1052
6866;Vipera;46.62685;1.6275899999999999;29844;R_30;1052
6867;Vipera;47.16352;1.34986;29844;R_30;1052
6868;Vipera;47.52353;1.33875;29844;R_30;1052
6869;Vipera;46.312870000000004;6.44476;29844;R_30;1052
6870;Vipera;45.81126;1.26148;29844;R_30;1052
6871;Vipera;45.90128;1.25864;29844;R_30;1052
6872;Vipera;46.28176;-1.35304;29844;R_30;1052
6873;Vipera;46.51064;0.19535999999999998;29844;R_30;1052
6874;Vipera;44.34783;5.8230900000000005;29844;R_30;1052
6875;Vipera;47.16985;1.8778099999999998;29844;R_30;1052
6876;Vipera;48.3777;-4.5064400000000004;29859;R_30;1052
6877;Vipera;45.8322;-1.31755;29844;R_30;1052
6878;Vipera;46.269529999999996;1.8962700000000001;29844;R_30;1052
6879;Vipera;45.7095;5.37821;29844;R_30;1052
6880;Vipera;48.7447;-0.46903;29859;R_30;1052
6881;Vipera;43.0823;-0.006940000000000001;29844;R_30;1052
6882;Vipera;43.53176;-0.03048;29844;R_30;1052
6883;Vipera;48.92439;-0.48101000000000005;29859;R_30;1052
6884;Vipera;46.51956;5.4135599999999995;29844;R_30;1052
6885;Vipera;43.390390000000004;-1.50505;29844;R_30;1052
6886;Vipera;46.98523;-1.8051400000000002;29844;R_30;1052
6887;Vipera;46.531459999999996;1.2385;29844;R_30;1052
6888;Vipera;47.08103;2.01147;29844;R_30;1052
6889;Vipera;47.8815;1.19373;29844;R_30;1052
6890;Vipera;48.69508;-3.73359;29859;R_30;1052
6891;Vipera;46.62148;1.23558;29844;R_30;1052
6892;Vipera;47.43453;-1.84548;29859;R_30;1052
6893;Vipera;46.720909999999996;2.01803;29844;R_30;1052
6894;Vipera;47.42476;0.81107;29844;R_30;1052
6895;Vipera;48.609609999999996;1.84697;29844;R_30;1052
6896;Vipera;42.99243;-0.00227;29844;R_30;1052
6897;Vipera;47.34468;-1.8373599999999999;29844;R_30;1052
6898;Vipera;47.971470000000004;1.1906700000000001;29844;R_30;1052
6899;Vipera;48.83842;-0.3389;29859;R_30;1052
6900;Vipera;48.58875;5.50887;29844;R_30;1052
6901;Vipera;48.43095;1.9860900000000001;29859;R_30;1052
6902;Vipera;45.5346;0.88565;29844;R_30;1052
6903;Vipera;46.13295;-0.43346;29844;R_30;1052
6904;Vipera;45.71463;0.87877;29844;R_30;1052
6905;Vipera;47.75195;-0.53788;29859;R_30;1052
6906;Vipera;49.2234;0.73498;29859;R_30;1052
6907;Vipera;43.175540000000005;0.11119000000000001;29844;R_30;1052
6908;Vipera;48.421240000000004;1.17519;29859;R_30;1052
6909;Vipera;49.06048;1.9737900000000002;29859;R_30;1052
6910;Vipera;47.51475;0.8073899999999999;29844;R_30;1052
6911;Vipera;43.08566;0.11567999999999999;29844;R_30;1052
6912;Vipera;48.560959999999994;-0.59251;29859;R_30;1052
6913;Vipera;42.995779999999996;0.12015999999999999;29844;R_30;1052
6914;Vipera;49.59977;1.96301;29859;R_30;1052
6915;Vipera;47.08051;-1.6816;29844;R_30;1052
6916;Vipera;42.90591;0.12462000000000001;29844;R_30;1052
6917;Vipera;49.6726;0.71513;29859;R_30;1052
6918;Vipera;47.87707;0.92625;29844;R_30;1052
6919;Vipera;42.98894;-0.12469000000000001;29844;R_30;1052
6920;Vipera;43.26543;0.10669000000000001;29844;R_30;1052
6921;Vipera;47.2472;0.9505600000000001;29844;R_30;1052
6922;Vipera;45.82447;2.8068;29844;R_30;1052
6923;Vipera;47.26439;2.5371200000000003;29844;R_30;1052
6924;Vipera;48.97057;4.024430000000001;29859;R_30;1052
6925;Vipera;46.545;2.93475;29844;R_30;1052
6926;Vipera;49.954840000000004;4.46194;29859;R_30;1052
6927;Vipera;45.64438;2.80743;29859;R_30;1052
6928;Vipera;47.2472;5.04944;29844;R_30;1052
6929;Vipera;46.184670000000004;2.80553;29844;R_30;1052
6930;Vipera;43.19024;0.72545;29844;R_30;1052
6931;Vipera;46.79719;0.96757;29844;R_30;1052
6932;Vipera;47.89309;2.26401;29844;R_30;1052
6933;Vipera;47.06954;-1.94468;29844;R_30;1052
6934;Vipera;49.69073;2.0996900000000003;29859;R_30;1052
6935;Vipera;47.06946;4.910880000000001;29844;R_30;1052
6936;Vipera;47.71537;2.93332;29844;R_30;1052
6937;Vipera;44.29186;3.6892699999999996;29844;R_30;1052
6938;Vipera;44.36213;5.19611;29844;R_30;1052
6939;Vipera;47.4411;3.99517;29844;R_30;1052
6940;Vipera;48.32915;4.956580000000001;29844;R_30;1052
6941;Vipera;44.56191;3.69257;29844;R_30;1052
6942;Vipera;44.74195;3.69478;29844;R_30;1052
6943;Vipera;44.65193;3.6936699999999996;29859;R_30;1052
6944;Vipera;43.07881;-0.12954000000000002;29844;R_30;1052
6945;Vipera;47.76686;-0.00442;29844;R_30;1052
6946;Vipera;48.65082;-0.5986899999999999;29859;R_30;1052
6947;Vipera;47.5349;2.6677;29844;R_30;1052
6948;Vipera;47.53111;3.99685;29844;R_30;1052
6949;Vipera;45.85497;-0.67415;29844;R_30;1052
6950;Vipera;48.25517;2.7979;29844;R_30;1052
6951;Vipera;47.87936;1.05999;29844;R_30;1052
6952;Vipera;44.82289;4.58141;29844;R_30;1052
6953;Vipera;48.88453;2.65909;29859;R_30;1052
6954;Vipera;44.91291;4.58395;29844;R_30;1052
6955;Vipera;48.76856;5.51751;29844;R_30;1052
6956;Vipera;46.99205;3.85531;29844;R_30;1052
6957;Vipera;48.343759999999996;2.39267;29844;R_30;1052
6958;Vipera;49.24309;2.38211;29859;R_30;1052
6959;Vipera;48.2521;3.87574;29844;R_30;1052
6960;Vipera;44.641000000000005;4.7024300000000006;29844;R_30;1052
6961;Vipera;44.554590000000005;4.44797;29844;R_30;1052
6962;Vipera;49.06328;2.38425;29859;R_30;1052
6963;Vipera;45.61379;0.36915;29844;R_30;1052
6964;Vipera;45.00105;4.71338;29844;R_30;1052
6965;Vipera;47.88348;1.32749;29844;R_30;1052
6966;Vipera;43.933840000000004;3.1868;29844;R_30;1052
6967;Vipera;47.624990000000004;-1.59602;29844;R_30;1052
6968;Vipera;45.62213;0.75393;29844;R_30;1052
6969;Vipera;44.73101;4.70516;29844;R_30;1052
6970;Vipera;44.74325;3.44214;29844;R_30;1052
6971;Vipera;48.3313;4.8217;29844;R_30;1052
6972;Vipera;44.38388;3.1882900000000003;29844;R_30;1052
6973;Vipera;44.201;2.1867099999999997;29844;R_30;1052
6974;Vipera;44.26101;5.69344;29844;R_30;1052
6975;Vipera;44.65265;2.43244;29844;R_30;1052
6976;Vipera;47.354409999999994;3.46365;29844;R_30;1052
6977;Vipera;44.5576;4.1961900000000005;29844;R_30;1052
6978;Vipera;47.53308;3.73104;29844;R_30;1052
6979;Vipera;44.64762;4.1981;29844;R_30;1052
6980;Vipera;47.4411;2.00483;29844;R_30;1052
6981;Vipera;45.3722;2.29735;29844;R_30;1052
6982;Vipera;45.91158;2.16146;29859;R_30;1052
6983;Vipera;43.302040000000005;2.3225599999999997;29844;R_30;1052
6984;Vipera;48.68407;5.24164;29844;R_30;1052
6985;Vipera;44.738929999999996;4.07372;29859;R_30;1052
6986;Vipera;47.17301;2.27385;29844;R_30;1052
6987;Vipera;47.1721;2.14183;29844;R_30;1052
6988;Vipera;46.45407;2.544;29844;R_30;1052
6989;Vipera;49.29495;6.09331;29844;R_30;1052
6990;Vipera;47.35305;3.7285800000000004;29844;R_30;1052
6991;Vipera;46.99295;2.2762700000000002;29844;R_30;1052
6992;Vipera;45.82242;2.29162;29844;R_30;1052
6993;Vipera;47.3538;2.40388;29844;R_30;1052
6994;Vipera;46.1826;2.28697;29844;R_30;1052
6995;Vipera;47.08298;2.27506;29844;R_30;1052
6996;Vipera;47.354859999999995;3.3311800000000003;29844;R_30;1052
6997;Vipera;44.11384;2.81261;29844;R_30;1052
6998;Vipera;46.35824;4.2356;29844;R_30;1052
6999;Vipera;45.089040000000004;4.84321;29844;R_30;1052
7000;Vipera;44.164640000000006;5.9391099999999994;29844;R_30;1052
7001;Vipera;44.291000000000004;3.8145800000000003;29844;R_30;1052
7002;Vipera;44.37458;4.44337;29844;R_30;1052
7003;Vipera;47.64928;6.9311300000000005;29844;R_30;1052
7004;Vipera;48.2369;0.9121100000000001;29844;R_30;1052
7005;Vipera;43.481120000000004;2.1968900000000002;29844;R_30;1052
7006;Vipera;45.55433;3.1922599999999997;29844;R_30;1052
7007;Vipera;48.43203;2.12127;29844;R_30;1052
7008;Vipera;47.88921;-1.75295;29859;R_30;1052
7009;Vipera;48.17432;7.37438;29844;R_30;1052
7010;Vipera;46.938520000000004;-0.61621;29844;R_30;1052
7011;Vipera;45.169470000000004;0.64479;29844;R_30;1052
7012;Vipera;46.41397;-0.06023;29844;R_30;1052
7013;Vipera;42.74994;1.2308299999999999;29844;R_30;1052
7014;Vipera;45.79951;0.61792;29844;R_30;1052
7015;Vipera;47.24946;1.0827200000000001;29844;R_30;1052
7016;Vipera;46.593920000000004;-0.07036;29844;R_30;1052
7017;Vipera;43.39017;2.07479;29844;R_30;1052
7018;Vipera;45.01016;2.04802;29844;R_30;1052
7019;Vipera;47.231609999999996;-2.35695;29859;R_30;1052
7020;Vipera;46.70941;1.10179;29844;R_30;1052
7021;Vipera;47.166990000000006;1.61382;29844;R_30;1052
7022;Vipera;50.04465;1.5354700000000001;29859;R_30;1052
7023;Vipera;47.225429999999996;-2.4888;29859;R_30;1052
7024;Vipera;45.63794;1.78047;29844;R_30;1052
7025;Vipera;48.05188;-2.17102;29859;R_30;1052
7026;Vipera;46.60673;0.45186000000000004;29844;R_30;1052
7027;Vipera;46.21477;6.698289999999999;29844;R_30;1052
7028;Vipera;45.53212;0.75757;29844;R_30;1052
7029;Vipera;46.68032;-0.20617;29844;R_30;1052
7030;Vipera;47.59653;0.40463000000000005;29844;R_30;1052
7031;Vipera;48.765609999999995;0.34651;29859;R_30;1052
7032;Vipera;47.72503;-1.33745;29859;R_30;1052
7033;Vipera;47.24223;0.68625;29844;R_30;1052
7034;Vipera;47.95635;0.38702;29859;R_30;1052
7035;Vipera;48.96792;1.7024299999999999;29859;R_30;1052
7036;Vipera;48.26416;-1.38184;29859;R_30;1052
7037;Vipera;46.03487;-0.68618;29844;R_30;1052
7038;Vipera;43.01532;0.9775299999999999;29844;R_30;1052
7039;Vipera;46.6645;-0.7289;29844;R_30;1052
7040;Vipera;45.21224;-1.01442;29844;R_30;1052
7041;Vipera;46.51376;0.32571;29844;R_30;1052
7042;Vipera;45.07382;0.39455;29844;R_30;1052
7043;Vipera;49.66993;0.5767399999999999;29859;R_30;1052
7044;Vipera;45.703790000000005;0.36486999999999997;29844;R_30;1052
7045;Vipera;45.59316;6.40001;29844;R_30;1052
7046;Vipera;47.89973;-1.4857799999999999;29859;R_30;1052
7047;Vipera;47.96933;1.0567;29844;R_30;1052
7048;Vipera;42.66962;1.96438;29844;R_30;1052
7049;Vipera;48.49283;0.22488000000000002;29859;R_30;1052
7050;Vipera;44.46458;1.55433;29844;R_30;1052
7051;Vipera;46.20146;-1.08692;29844;R_30;1052
7052;Vipera;47.45041;-1.4481;29844;R_30;1052
7053;Vipera;49.51597;-1.62685;29859;R_30;1052
7054;Vipera;49.75074;0.15667;29859;R_30;1052
7055;Vipera;45.904959999999996;1.51655;29844;R_30;1052
7056;Vipera;47.61535;1.46904;29844;R_30;1052
7057;Vipera;49.02543;-0.07724;29859;R_30;1052
7058;Vipera;43.08887;0.23831999999999998;29844;R_30;1052
7059;Vipera;49.69539;-1.64307;29859;R_30;1052
7060;Vipera;45.41702;6.26126;29844;R_30;1052
7061;Vipera;43.00206;0.36506;29844;R_30;1052
7062;Vipera;42.66199;1.35534;29844;R_30;1052
7063;Vipera;46.11611;-0.95091;29844;R_30;1052
7064;Vipera;42.84359;1.47242;29844;R_30;1052
7065;Vipera;43.47309;1.4557;29844;R_30;1052
7066;Vipera;49.77347;1.40449;29859;R_30;1052
7067;Vipera;44.55617;1.6779099999999998;29844;R_30;1052
7068;Vipera;43.74622;1.69662;29844;R_30;1052
7069;Vipera;45.61071;5.75908;29844;R_30;1052
7070;Vipera;47.17565;-1.55762;29844;R_30;1052
7071;Vipera;46.906000000000006;-1.5348899999999999;29844;R_30;1052
7072;Vipera;46.8069;1.62303;29844;R_30;1052
7073;Vipera;46.23741;0.0795;29844;R_30;1052
7074;Vipera;42.732440000000004;0.37727;29844;R_30;1052
7075;Vipera;47.554829999999995;-1.05731;29844;R_30;1052
7076;Vipera;45.70071;0.23643000000000003;29844;R_30;1052
7077;Vipera;47.734609999999996;-1.07102;29859;R_30;1052
7078;Vipera;48.14958;-3.79885;29859;R_30;1052
7079;Vipera;44.372859999999996;1.43115;29844;R_30;1052
7080;Vipera;45.520720000000004;5.7546;29844;R_30;1052
7081;Vipera;47.43354;1.34154;29844;R_30;1052
7082;Vipera;47.42893;-1.9778900000000001;29859;R_30;1052
7083;Vipera;45.14712;-0.2455;29844;R_30;1052
7084;Vipera;45.63647;1.6521299999999999;29844;R_30;1052
7085;Vipera;42.93169;1.3477;29844;R_30;1052
7086;Vipera;46.53965;1.8908;29844;R_30;1052
7087;Vipera;46.23741;5.9205;29844;R_30;1052
7088;Vipera;47.05053;0.16729000000000002;29844;R_30;1052
7089;Vipera;48.83455;-0.47501000000000004;29859;R_30;1052
7090;Vipera;46.899770000000004;1.8834099999999998;29844;R_30;1052
7091;Vipera;46.44144;1.2414;29844;R_30;1052
7092;Vipera;44.77964;-0.47733000000000003;29844;R_30;1052
7093;Vipera;47.17105;2.00982;29844;R_30;1052
7094;Vipera;48.57949;0.08463;29859;R_30;1052
7095;Vipera;48.1514;1.18451;29844;R_30;1052
7096;Vipera;46.90097;2.01476;29844;R_30;1052
7097;Vipera;46.81094;2.0164;29844;R_30;1052
7098;Vipera;48.06143;1.18759;29844;R_30;1052
7099;Vipera;46.876709999999996;5.56085;29844;R_30;1052
7100;Vipera;49.33016;1.96843;29859;R_30;1052
7101;Vipera;44.0969;1.064;29844;R_30;1052
7102;Vipera;42.71938;-0.11022;29844;R_30;1052
7103;Vipera;45.62696;1.01051;29844;R_30;1052
7104;Vipera;46.72099;-1.65057;29844;R_30;1052
7105;Vipera;48.511179999999996;1.17206;29859;R_30;1052
7106;Vipera;43.71497;0.08397;29844;R_30;1052
7107;Vipera;47.967040000000004;0.92274;29844;R_30;1052
7108;Vipera;46.70718;0.9709399999999999;29844;R_30;1052
7109;Vipera;47.42718;0.9436700000000001;29844;R_30;1052
7110;Vipera;49.49295;0.72311;29859;R_30;1052
7111;Vipera;47.17105;3.9901800000000005;29844;R_30;1052
7112;Vipera;46.27472;2.8052099999999998;29844;R_30;1052
7113;Vipera;49.95785;4.18352;29859;R_30;1052
7114;Vipera;47.16496;-1.82119;29859;R_30;1052
7115;Vipera;48.61502;3.20349;29859;R_30;1052
7116;Vipera;49.3322;2.24349;29859;R_30;1052
7117;Vipera;44.20185;3.6881800000000005;29844;R_30;1052
7118;Vipera;43.75316;3.4345;29844;R_30;1052
7119;Vipera;48.2544;2.5284400000000002;29844;R_30;1052
7120;Vipera;48.61425;2.5252;29859;R_30;1052
7121;Vipera;47.83433;-2.95383;29859;R_30;1052
7122;Vipera;45.99131;1.25579;29844;R_30;1052
7123;Vipera;46.93432;-0.74752;29844;R_30;1052
7124;Vipera;42.72285;0.01163;29844;R_30;1052
7125;Vipera;45.27111;4.72168;29844;R_30;1052
7126;Vipera;46.542770000000004;3.71775;29844;R_30;1052
7127;Vipera;47.1548;0.82205;29844;R_30;1052
7128;Vipera;45.81801;1.7765;29844;R_30;1052
7129;Vipera;45.55404;3.3204300000000004;29844;R_30;1052
7130;Vipera;46.60062;0.19072;29844;R_30;1052
7131;Vipera;45.49093;6.77822;29844;R_30;1052
7132;Vipera;49.42443;2.9311;29859;R_30;1052
7133;Vipera;42.85236;2.3278;29844;R_30;1052
7134;Vipera;48.525220000000004;3.06771;29844;R_30;1052
7135;Vipera;44.82463;4.45493;29844;R_30;1052
7136;Vipera;45.64145;2.16555;29859;R_30;1052
7137;Vipera;49.42443;3.0689;29859;R_30;1052
7138;Vipera;44.734609999999996;4.4526;29844;R_30;1052
7139;Vipera;47.44533;3.06635;29844;R_30;1052
7140;Vipera;44.11384;3.18739;29844;R_30;1052
7141;Vipera;45.46399;3.3199099999999997;29844;R_30;1052
7142;Vipera;44.826209999999996;4.3284400000000005;29844;R_30;1052
7143;Vipera;48.24335;4.68392;29844;R_30;1052
7144;Vipera;49.33455;2.93122;29859;R_30;1052
7145;Vipera;44.106159999999996;4.31163;29844;R_30;1052
7146;Vipera;44.56263;2.43335;29844;R_30;1052
7147;Vipera;45.82418;3.322;29844;R_30;1052
7148;Vipera;46.63087;3.98034;29844;R_30;1052
7149;Vipera;46.9898;4.11845;29844;R_30;1052
7150;Vipera;45.734429999999996;3.1928900000000002;29844;R_30;1052
7151;Vipera;48.15339;4.68105;29859;R_30;1052
7152;Vipera;46.72195;2.14895;29844;R_30;1052
7153;Vipera;45.37424;3.19164;29844;R_30;1052
7154;Vipera;48.06342;4.6782;29844;R_30;1052
7155;Vipera;46.90292;2.2774799999999997;29844;R_30;1052
7156;Vipera;45.424170000000004;6.005730000000001;29844;R_30;1052
7157;Vipera;47.26303;2.27264;29844;R_30;1052
7158;Vipera;44.56406;2.93704;29844;R_30;1052
7159;Vipera;44.92375;2.68317;29844;R_30;1052
7160;Vipera;48.07444;3.46996;29844;R_30;1052
7161;Vipera;44.99902;4.84025;29844;R_30;1052
7162;Vipera;47.714459999999995;3.46679;29844;R_30;1052
7163;Vipera;47.352140000000006;2.13895;29844;R_30;1052
7164;Vipera;45.63925;4.09117;29844;R_30;1052
7165;Vipera;45.46443;3.06398;29844;R_30;1052
7166;Vipera;47.50711;-2.25143;29859;R_30;1052
7167;Vipera;47.74785;-0.6712;29859;R_30;1052
7168;Vipera;47.583490000000005;-0.12725;29844;R_30;1052
7169;Vipera;44.17405;5.56419;29845;R_30;1052
7170;Vipera;47.4781;-0.65269;29859;R_30;1052
7171;Vipera;49.688359999999996;1.8227;29859;R_30;1052
7172;Vipera;47.42945;1.07628;29844;R_30;1052
7173;Vipera;47.063829999999996;-2.07618;29844;R_30;1052
7174;Vipera;43.15328;-0.62544;29844;R_30;1052
7175;Vipera;44.92013;2.04955;29844;R_30;1052
7176;Vipera;49.236059999999995;1.55839;29859;R_30;1052
7177;Vipera;49.954840000000004;1.53806;29859;R_30;1052
7178;Vipera;45.1002;2.0464900000000004;29844;R_30;1052
7179;Vipera;45.706720000000004;0.49333;29844;R_30;1052
7180;Vipera;42.66837;1.8425599999999998;29844;R_30;1052
7181;Vipera;45.61671;0.4974;29844;R_30;1052
7182;Vipera;49.7752;1.54319;29859;R_30;1052
7183;Vipera;46.270720000000004;2.0261;29844;R_30;1052
7184;Vipera;46.35824;1.7644;29844;R_30;1052
7185;Vipera;48.648579999999995;-2.9105;29859;R_30;1052
7186;Vipera;47.69266;-2.13613;29859;R_30;1052
7187;Vipera;47.365520000000004;-1.30835;29844;R_30;1052
7188;Vipera;48.9073;-1.02617;29859;R_30;1052
7189;Vipera;46.24378;0.33889;29844;R_30;1052
7190;Vipera;43.474779999999996;1.57921;29844;R_30;1052
7191;Vipera;46.876709999999996;0.43915;29844;R_30;1052
7192;Vipera;45.22532;6.63267;29844;R_30;1052
7193;Vipera;45.75181;-1.05364;29844;R_30;1052
7194;Vipera;45.780570000000004;-0.15392999999999998;29844;R_30;1052
7195;Vipera;49.23762;1.69566;29859;R_30;1052
7196;Vipera;49.40044;0.58941;29859;R_30;1052
7197;Vipera;50.764309999999995;1.65593;29859;R_30;1052
7198;Vipera;43.05044;-0.9873299999999999;29844;R_30;1052
7199;Vipera;43.19514;0.9712299999999999;29844;R_30;1052
7200;Vipera;46.423770000000005;0.33011999999999997;29844;R_30;1052
7201;Vipera;48.59895;1.03334;29859;R_30;1052
7202;Vipera;45.233309999999996;6.37806;29844;R_30;1052
7203;Vipera;42.73813;0.6210899999999999;29844;R_30;1052
7204;Vipera;46.26509;1.50679;29844;R_30;1052
7205;Vipera;47.34535;1.47674;29844;R_30;1052
7206;Vipera;49.589859999999994;1.1336600000000001;29859;R_30;1052
7207;Vipera;48.425090000000004;1.44545;29859;R_30;1052
7208;Vipera;48.84215;-0.20277;29859;R_30;1052
7209;Vipera;48.169259999999994;-1.5086899999999999;29859;R_30;1052
7210;Vipera;48.2392;1.04675;29844;R_30;1052
7211;Vipera;48.32915;1.04342;29859;R_30;1052
7212;Vipera;43.99968;5.30687;29844;R_30;1052
7213;Vipera;44.989470000000004;5.34764;29844;R_30;1052
7214;Vipera;45.439479999999996;5.36665;29844;R_30;1052
7215;Vipera;49.85712;0.9848899999999999;29859;R_30;1052
7216;Vipera;49.79534;-1.3741299999999999;29859;R_30;1052
7217;Vipera;47.028459999999995;6.62224;29844;R_30;1052
7218;Vipera;47.92407;-2.96391;29859;R_30;1052
7219;Vipera;45.517509999999994;0.11739000000000001;29844;R_30;1052
7220;Vipera;49.94693;0.98134;29859;R_30;1052
7221;Vipera;49.70563;-1.36646;29859;R_30;1052
7222;Vipera;48.45863;-4.653919999999999;29859;R_30;1052
7223;Vipera;45.00626;1.6672900000000002;29844;R_30;1052
7224;Vipera;46.00701;-1.46071;29844;R_30;1052
7225;Vipera;44.43779;5.82758;29844;R_30;1052
7226;Vipera;48.59773;-3.8571699999999995;29859;R_30;1052
7227;Vipera;47.53513;-1.58829;29844;R_30;1052
7228;Vipera;45.273;1.40582;29844;R_30;1052
7229;Vipera;45.09295;1.41095;29844;R_30;1052
7230;Vipera;42.9367;1.7148;29844;R_30;1052
7231;Vipera;47.21631;-0.37037;29844;R_30;1052
7232;Vipera;45.23709;-0.25074;29844;R_30;1052
7233;Vipera;44.01617;1.6904400000000002;29844;R_30;1052
7234;Vipera;47.44527;-1.58059;29859;R_30;1052
7235;Vipera;45.90658;1.64552;29844;R_30;1052
7236;Vipera;46.98695;1.6184399999999999;29844;R_30;1052
7237;Vipera;46.44598;-1.7576;29844;R_30;1052
7238;Vipera;46.65571;-0.99015;29844;R_30;1052
7239;Vipera;45.233309999999996;-0.37806;29844;R_30;1052
7240;Vipera;46.80975;1.88527;29844;R_30;1052
7241;Vipera;46.44961;1.89263;29844;R_30;1052
7242;Vipera;46.69061;0.18607;29844;R_30;1052
7243;Vipera;46.24067;0.20919000000000001;29844;R_30;1052
7244;Vipera;48.75229;6.19726;29844;R_30;1052
7245;Vipera;43.17218;-0.01162;29844;R_30;1052
7246;Vipera;47.43157;1.20891;29844;R_30;1052
7247;Vipera;49.10405;-0.49308;29859;R_30;1052
7248;Vipera;47.78467;0.7962600000000001;29844;R_30;1052
7249;Vipera;44.963440000000006;-0.36179;29844;R_30;1052
7250;Vipera;47.9646;0.78879;29844;R_30;1052
7251;Vipera;47.032509999999995;-0.4907;29844;R_30;1052
7252;Vipera;43.73703;1.07617;29844;R_30;1052
7253;Vipera;43.82699;1.07314;29844;R_30;1052
7254;Vipera;46.0747;0.8648600000000001;29844;R_30;1052
7255;Vipera;43.55713;1.08219;29844;R_30;1052
7256;Vipera;46.077059999999996;0.99421;29844;R_30;1052
7257;Vipera;46.04298;-0.42783999999999994;29844;R_30;1052
7258;Vipera;49.01018;-0.6236;29859;R_30;1052
7259;Vipera;45.5536;2.5514;29844;R_30;1052
7260;Vipera;49.31326;0.7310399999999999;29859;R_30;1052
7261;Vipera;48.056999999999995;0.9192;29844;R_30;1052
7262;Vipera;48.92827;-0.34467;29859;R_30;1052
7263;Vipera;48.61193;2.11825;29859;R_30;1052
7264;Vipera;47.1572;0.9539799999999999;29844;R_30;1052
7265;Vipera;42.72619;0.1335;29844;R_30;1052
7266;Vipera;49.01812;-0.35046;29859;R_30;1052
7267;Vipera;43.280159999999995;0.7219;29844;R_30;1052
7268;Vipera;45.17687;1.02654;29844;R_30;1052
7269;Vipera;47.98109;4.00531;29844;R_30;1052
7270;Vipera;44.38001;3.94139;29844;R_30;1052
7271;Vipera;47.80492;2.66602;29844;R_30;1052
7272;Vipera;48.79181;2.11521;29844;R_30;1052
